family_size,residential_area,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_cred_hist_average_value
8,4,25,120000,MORTGAGE,9,PERSONAL,A,10000,18,0,0.08,N,4,40789.187
5,3,26,120000,MORTGAGE,10,MEDICAL,A,10000,18,0,0.08,N,2,153674.387
6,1,26,120000,MORTGAGE,2,ELECTRONICS,A,10000,18,0,0.08,N,4,115759.79
9,5,25,120000,MORTGAGE,7,MEDICAL,A,4000,18,0,0.03,N,3,78082.867
3,1,25,120000,MORTGAGE,5,FURNITURE,A,9500,18,0,0.08,N,2,92438.932
2,5,26,123996,MORTGAGE,10,MEDICAL,A,2000,18,0,0.02,N,4,39707.711
7,5,26,18700,RENT,2,ELECTRONICS,A,1500,18,0,0.08,N,4,168922.261
1,4,25,24000,OWN,7,HOMEIMPROVEMENT,A,6000,18,0,0.25,N,3,119781.871
8,4,26,125000,OWN,10,MEDICAL,A,6000,18,0,0.05,N,4,51767.083
5,4,26,127000,MORTGAGE,10,ELECTRONICS,A,6000,18,0,0.05,N,3,126512.542
4,2,23,129600,OWN,7,PERSONAL,A,13500,18,0,0.1,N,2,19524.341
1,5,23,130000,MORTGAGE,,MEDICAL,A,6000,18,0,0.05,N,2,8085.804
9,5,25,130000,MORTGAGE,5,HOMEIMPROVEMENT,A,3000,18,0,0.02,N,2,80210.378
4,5,23,140000,MORTGAGE,4,PERSONAL,A,12000,18,0,0.09,N,3,97490.911
1,5,25,150000,MORTGAGE,9,FURNITURE,A,10000,18,0,0.07,N,4,99628.438
6,5,22,19008,OWN,,PERSONAL,A,12000,18,1,0.63,N,4,15501.431
6,4,23,159996,MORTGAGE,2,FURNITURE,A,12000,18,0,0.08,N,4,178955.142
2,2,23,165000,MORTGAGE,3,FURNITURE,A,5000,18,0,0.03,N,3,81522.773
3,3,24,175000,MORTGAGE,9,ELECTRONICS,A,10000,18,0,0.06,N,3,42249.936
6,1,24,190000,MORTGAGE,6,PERSONAL,A,5000,18,0,0.03,N,2,32237.943
9,1,25,80208,MORTGAGE,1,MEDICAL,A,4000,18,0,0.05,N,3,196596.747
9,3,24,48000,MORTGAGE,4,MEDICAL,A,4000,18,0,0.08,N,4,122801.835
8,2,21,57000,RENT,3,HEALTHANDBEAUTY,A,3000,18,0,0.05,N,2,123012.205
3,1,23,159996,MORTGAGE,2,PERSONAL,A,12000,18,0,0.08,N,4,27564.291
1,3,26,18700,RENT,2,MEDICAL,A,1500,18,0,0.08,N,3,4084.287
8,2,24,65000,MORTGAGE,7,HEALTHANDBEAUTY,A,1525,18,0,0.02,N,3,12477.418
1,2,24,39000,MORTGAGE,3,FURNITURE,A,5600,18,0,0.14,N,4,116848.859
5,2,22,38000,MORTGAGE,6,FURNITURE,A,8500,18,0,0.22,N,2,42995.109
2,3,24,54000,MORTGAGE,5,PERSONAL,A,11000,18,0,0.2,N,2,152326.138
2,5,25,69900,MORTGAGE,9,FURNITURE,A,5050,18,0,0.07,N,3,107676.202
6,1,23,35000,MORTGAGE,7,HEALTHANDBEAUTY,A,2100,18,0,0.06,N,2,62345.63
4,1,24,70000,OWN,,ELECTRONICS,A,6000,18,0,0.09,N,2,6044.641
1,1,24,100000,RENT,6,HEALTHANDBEAUTY,A,11000,18,0,0.11,N,2,132895.959
4,3,24,57000,MORTGAGE,5,HOMEIMPROVEMENT,A,8000,18,0,0.14,N,4,61075.235
9,3,23,70000,RENT,1,HEALTHANDBEAUTY,A,3500,18,0,0.05,N,2,99291.938
2,5,23,36000,OWN,,HEALTHANDBEAUTY,A,5500,18,0,0.15,N,3,143659.089
7,3,25,24000,OWN,7,HOMEIMPROVEMENT,A,6000,18,0,0.25,N,4,144125.583
1,5,24,50000,MORTGAGE,2,HOMEIMPROVEMENT,A,7000,18,0,0.14,N,3,167011.588
8,5,23,130000,MORTGAGE,,MEDICAL,A,6000,18,0,0.05,N,4,144486.672
2,2,25,90000,MORTGAGE,9,HOMEIMPROVEMENT,A,10000,18,0,0.11,N,4,179413.812
2,4,23,51000,OWN,7,HEALTHANDBEAUTY,A,6000,18,0,0.12,N,2,31908.239
9,4,26,57550,MORTGAGE,,FURNITURE,A,3500,18,0,0.06,N,4,22834.742
4,4,26,65000,MORTGAGE,0,PERSONAL,A,4000,18,0,0.06,N,2,91272.372
4,4,23,56700,MORTGAGE,7,HEALTHANDBEAUTY,A,12000,18,0,0.21,N,2,81224.522
6,2,24,42000,MORTGAGE,9,FURNITURE,A,11000,18,0,0.26,N,4,49741.055
7,2,23,70000,MORTGAGE,7,PERSONAL,A,13000,18,0,0.19,N,3,199085.715
8,1,22,24000,MORTGAGE,4,ELECTRONICS,A,1300,18,0,0.05,N,3,31408.17
3,3,24,72000,MORTGAGE,1,HEALTHANDBEAUTY,A,12000,18,0,0.17,N,4,143086.336
1,2,25,70000,MORTGAGE,6,HEALTHANDBEAUTY,A,14000,18,0,0.2,N,2,50106.09
1,5,22,74000,RENT,4,HEALTHANDBEAUTY,A,5050,18,0,0.07,N,4,112937.666
2,1,26,54000,MORTGAGE,10,MEDICAL,A,8500,18,1,0.16,N,3,37640.736
2,3,25,56000,MORTGAGE,,PERSONAL,A,5000,18,0,0.09,N,4,34653.594
1,5,24,112000,MORTGAGE,8,PERSONAL,A,3500,18,0,0.03,N,4,118298.118
1,1,22,19008,OWN,,HEALTHANDBEAUTY,A,12000,18,1,0.63,N,2,12113.499
4,4,24,120000,OWN,8,ELECTRONICS,A,5275,18,0,0.04,N,4,160186.327
9,1,24,43680,RENT,1,ELECTRONICS,A,10800,18,0,0.25,N,4,135482.09
3,2,31,240000,MORTGAGE,15,MEDICAL,A,5500,18,0,0.02,N,5,92341.103
2,4,30,16000,MORTGAGE,2,MEDICAL,A,7275,18,1,0.45,N,10,134992.235
1,3,31,20000,OWN,3,HEALTHANDBEAUTY,A,6400,18,0,0.32,N,6,79248.566
1,2,29,21996,OWN,7,PERSONAL,A,8300,18,0,0.38,N,7,34424.066
7,5,27,25200,MORTGAGE,11,HEALTHANDBEAUTY,A,4500,18,0,0.18,N,6,16241.293
2,1,28,27000,OWN,5,ELECTRONICS,A,5600,18,0,0.21,N,8,28283.644
8,2,27,27840,MORTGAGE,2,MEDICAL,A,2400,18,0,0.09,N,7,34389.126
6,5,29,27996,OWN,5,HOMEIMPROVEMENT,A,1800,18,0,0.06,N,6,194147.183
2,4,28,30000,RENT,12,ELECTRONICS,A,2000,18,0,0.07,N,5,34918.523
9,2,31,50000,RENT,15,PERSONAL,A,2000,18,1,0.04,N,8,182610.637
7,2,32,30000,MORTGAGE,0,HEALTHANDBEAUTY,A,9000,18,0,0.3,N,9,126024.172
4,3,31,78100,RENT,4,MEDICAL,A,2425,18,0,0.03,N,10,158677.145
6,1,32,31000,MORTGAGE,4,HEALTHANDBEAUTY,A,12000,18,0,0.39,N,6,150737.451
2,3,35,16800,RENT,0,HOMEIMPROVEMENT,A,3000,18,1,0.18,N,7,59555.441
5,3,35,36000,RENT,1,ELECTRONICS,A,3000,18,0,0.08,N,5,187760.378
4,2,29,37440,RENT,2,MEDICAL,A,3000,18,0,0.08,N,8,62783.887
6,3,33,40000,RENT,6,HEALTHANDBEAUTY,A,3000,18,0,0.07,N,10,44999.604
9,1,28,33600,MORTGAGE,12,MEDICAL,A,3000,18,0,0.09,N,5,83250.555
3,3,27,33600,OWN,5,ELECTRONICS,A,5400,18,0,0.16,N,6,196806.217
4,4,29,48000,RENT,11,HEALTHANDBEAUTY,A,3000,18,0,0.06,N,5,51379.533
9,2,30,57000,RENT,14,FURNITURE,A,12000,18,0,0.21,N,7,77159.175
3,3,31,65000,RENT,2,HOMEIMPROVEMENT,A,3000,18,0,0.05,N,5,46890.14
8,2,30,68000,RENT,1,HEALTHANDBEAUTY,A,3000,18,0,0.04,N,9,151544.272
1,2,30,35000,MORTGAGE,14,MEDICAL,A,2000,18,0,0.06,N,9,144898.547
4,2,31,35000,MORTGAGE,15,PERSONAL,A,8000,18,0,0.23,N,9,50178.982
4,3,33,35000,MORTGAGE,2,PERSONAL,A,6000,18,0,0.17,N,6,5064.098
3,1,29,36000,RENT,5,MEDICAL,A,3075,18,0,0.09,N,5,132321.008
5,2,28,35500,MORTGAGE,12,HEALTHANDBEAUTY,A,9600,18,0,0.27,N,8,22639.061
2,2,34,36000,OWN,,HEALTHANDBEAUTY,A,1200,18,0,0.03,N,8,146940.915
4,2,27,36600,MORTGAGE,6,HEALTHANDBEAUTY,A,5000,18,0,0.14,N,5,81992.483
5,5,28,65000,RENT,9,PERSONAL,A,10400,18,0,0.16,N,8,169037.65
4,1,28,37290,MORTGAGE,7,PERSONAL,A,5500,18,0,0.15,N,5,90780.266
8,2,28,38000,OWN,13,HEALTHANDBEAUTY,A,6425,18,0,0.17,N,8,21074.902
4,4,27,38000,OWN,,MEDICAL,A,6500,18,0,0.17,N,6,20702.411
1,1,29,24960,RENT,13,HEALTHANDBEAUTY,A,4000,18,0,0.16,N,6,13861.066
9,1,28,40000,MORTGAGE,12,HOMEIMPROVEMENT,A,11200,18,0,0.28,N,9,59707.107
7,5,33,40000,MORTGAGE,12,PERSONAL,A,3200,18,0,0.08,N,8,47950.7
3,1,29,40000,OWN,0,MEDICAL,A,5000,18,0,0.13,N,10,135234.45
5,3,29,70000,RENT,2,PERSONAL,A,4500,18,0,0.06,N,9,25999.782
2,4,34,96900,RENT,1,FURNITURE,A,4800,18,0,0.05,N,10,3777.702
9,4,28,42000,MORTGAGE,5,HOMEIMPROVEMENT,A,6000,18,0,0.14,N,9,82284.843
6,3,32,42000,MORTGAGE,16,FURNITURE,A,10375,18,0,0.25,N,7,37250.995
2,4,28,42000,MORTGAGE,12,HEALTHANDBEAUTY,A,11000,18,0,0.26,N,7,34009.477
3,1,28,33600,RENT,12,HEALTHANDBEAUTY,A,5000,18,0,0.15,N,8,135343.455
4,5,31,34000,RENT,3,FURNITURE,A,5000,18,0,0.15,N,7,160207.761
6,5,28,42000,RENT,4,MEDICAL,A,5000,18,0,0.12,N,5,101982.808
8,3,27,42000,RENT,7,FURNITURE,A,5000,18,0,0.12,N,5,191341.246
7,1,28,44000,RENT,7,FURNITURE,A,5000,18,0,0.11,N,7,20761.501
4,2,29,43200,OWN,13,PERSONAL,A,4625,18,0,0.11,N,6,27831.302
9,1,29,59520,RENT,13,HOMEIMPROVEMENT,A,9000,18,0,0.15,N,9,178863.197
6,4,31,90000,RENT,6,PERSONAL,A,9000,18,0,0.1,N,9,14694.13
6,1,34,45000,OWN,0,HEALTHANDBEAUTY,A,7000,18,0,0.16,N,5,96209.46
7,2,29,53000,RENT,0,HOMEIMPROVEMENT,A,5000,18,0,0.09,N,6,186254.51
1,1,28,45100,MORTGAGE,2,HEALTHANDBEAUTY,A,6000,18,0,0.13,N,9,193060.508
7,1,27,45600,MORTGAGE,11,ELECTRONICS,A,7500,18,0,0.16,N,5,144583.282
9,3,28,30000,RENT,2,PERSONAL,A,5200,18,0,0.17,N,7,88241.433
6,3,27,47232,OWN,10,MEDICAL,A,8000,18,0,0.17,N,9,127429.604
1,2,28,47820,OWN,12,MEDICAL,A,6000,18,0,0.13,N,9,114648.441
7,4,27,48000,MORTGAGE,11,FURNITURE,A,5650,18,0,0.12,N,8,3971.176
9,1,29,48000,MORTGAGE,8,HEALTHANDBEAUTY,A,4500,18,0,0.09,N,6,61168.553
9,3,32,48000,MORTGAGE,8,HOMEIMPROVEMENT,A,5200,18,0,0.11,N,5,73818.626
8,5,30,24000,RENT,,PERSONAL,A,6000,18,0,0.25,N,8,62594.371
2,4,29,48712,MORTGAGE,13,HEALTHANDBEAUTY,A,11050,18,0,0.23,N,9,97454.179
6,4,27,49200,MORTGAGE,4,MEDICAL,A,2500,18,0,0.05,N,10,7915.307
1,4,27,49200,MORTGAGE,11,MEDICAL,A,9600,18,0,0.2,N,6,99496.361
1,3,27,50000,OWN,8,HEALTHANDBEAUTY,A,12000,18,0,0.24,N,7,11683.276
8,5,33,50000,MORTGAGE,8,MEDICAL,A,4000,18,0,0.08,N,10,37159.492
1,1,29,50000,OWN,6,MEDICAL,A,4000,18,0,0.08,N,8,139793.729
3,1,28,54000,RENT,9,HEALTHANDBEAUTY,A,6000,18,0,0.11,N,5,26421.448
4,4,27,20000,RENT,1,PERSONAL,A,7025,18,1,0.35,N,9,187281.371
2,4,29,74000,RENT,2,HOMEIMPROVEMENT,A,6000,18,0,0.08,N,10,166272.434
3,3,35,165996,RENT,1,FURNITURE,A,6000,18,0,0.04,N,10,118392.232
7,5,29,52000,MORTGAGE,12,MEDICAL,A,5000,18,0,0.1,N,7,194447.921
3,4,35,30000,RENT,0,ELECTRONICS,A,6475,18,0,0.22,N,7,9488.143
9,3,34,55000,MORTGAGE,3,HEALTHANDBEAUTY,A,12800,18,0,0.23,N,9,199118.877
9,5,27,55000,MORTGAGE,0,FURNITURE,A,11000,18,0,0.2,N,9,183887.333
7,5,28,60000,RENT,5,HOMEIMPROVEMENT,A,7200,18,0,0.12,N,7,145003.058
6,3,28,90000,RENT,0,HEALTHANDBEAUTY,A,7200,18,0,0.08,N,5,193651.649
7,2,33,80000,RENT,4,ELECTRONICS,A,7500,18,0,0.09,N,10,124907.142
2,3,34,57912,MORTGAGE,7,HEALTHANDBEAUTY,A,5600,18,0,0.1,N,8,82692.268
6,2,34,58000,MORTGAGE,18,HOMEIMPROVEMENT,A,4000,18,0,0.07,N,8,99291.317
8,1,30,58000,MORTGAGE,9,HOMEIMPROVEMENT,A,3000,18,0,0.05,N,9,125181.661
1,3,33,60000,MORTGAGE,5,PERSONAL,A,2000,18,0,0.03,N,8,189051.232
6,3,33,60000,MORTGAGE,3,FURNITURE,A,5000,18,0,0.08,N,7,3292.83
1,3,33,60000,MORTGAGE,17,MEDICAL,A,7000,18,0,0.12,N,8,8993.6
7,4,27,60000,MORTGAGE,9,FURNITURE,A,3600,18,0,0.06,N,9,182921.14
8,2,32,15600,RENT,4,HOMEIMPROVEMENT,A,5000,18,1,0.32,N,5,76680.747
4,1,34,61000,OWN,7,HEALTHANDBEAUTY,A,5000,18,0,0.08,N,6,157155.123
6,1,27,62000,MORTGAGE,2,HOMEIMPROVEMENT,A,5000,18,0,0.08,N,5,96774.743
6,2,27,62400,MORTGAGE,11,HEALTHANDBEAUTY,A,1000,18,0,0.02,N,7,136457.044
1,4,27,62400,MORTGAGE,12,FURNITURE,A,12000,18,0,0.19,N,8,149058.45
9,3,35,62500,OWN,2,MEDICAL,A,1600,18,0,0.03,N,5,115366.93
1,2,33,63996,MORTGAGE,15,FURNITURE,A,3200,18,0,0.05,N,6,130058.729
6,5,35,65000,MORTGAGE,,HEALTHANDBEAUTY,A,6500,18,0,0.1,N,5,197174.937
2,4,29,66000,MORTGAGE,4,HEALTHANDBEAUTY,A,3000,18,0,0.05,N,7,165554.409
8,1,35,70000,RENT,5,HOMEIMPROVEMENT,A,9600,18,0,0.14,N,9,186510.05
7,2,28,68000,MORTGAGE,7,ELECTRONICS,A,3000,18,0,0.04,N,10,87089.51
2,4,27,70000,MORTGAGE,11,PERSONAL,A,5600,18,0,0.08,N,7,156084.933
6,2,27,70000,MORTGAGE,11,PERSONAL,A,3000,18,0,0.04,N,7,146570.114
1,1,32,70000,MORTGAGE,7,PERSONAL,A,6000,18,0,0.09,N,6,109442.591
7,4,27,93000,RENT,11,PERSONAL,A,4200,18,0,0.05,N,6,8618.265
4,4,27,72000,MORTGAGE,3,FURNITURE,A,15000,18,0,0.21,N,5,101030.063
8,1,33,72000,MORTGAGE,6,FURNITURE,A,4250,18,0,0.06,N,5,66400.47
7,1,31,72000,MORTGAGE,14,MEDICAL,A,7000,18,0,0.1,N,8,148686.764
5,5,27,72000,MORTGAGE,6,ELECTRONICS,A,6000,18,0,0.08,N,10,43935.986
3,5,29,72000,MORTGAGE,13,MEDICAL,A,7400,18,0,0.1,N,8,154093.055
2,1,28,53376,RENT,5,PERSONAL,A,10000,18,0,0.19,N,5,167889.346
7,4,35,54000,RENT,,PERSONAL,A,10000,18,0,0.19,N,10,89259.273
3,5,32,72500,MORTGAGE,4,HOMEIMPROVEMENT,A,4000,18,0,0.06,N,10,140269.043
5,4,29,75000,MORTGAGE,8,MEDICAL,A,4200,18,0,0.06,N,9,105266.887
2,2,29,75000,MORTGAGE,6,MEDICAL,A,8000,18,0,0.11,N,5,179918.49
6,4,27,58650,MORTGAGE,11,MEDICAL,A,4000,18,1,0.06,N,6,42306.671
2,4,34,75000,MORTGAGE,6,HEALTHANDBEAUTY,A,8000,18,0,0.11,N,10,26418.792
8,1,29,75000,MORTGAGE,11,MEDICAL,A,10000,18,0,0.13,N,9,52872.182
3,3,33,75000,MORTGAGE,6,PERSONAL,A,12000,18,0,0.16,N,10,92745.49
9,4,28,70000,MORTGAGE,12,FURNITURE,A,9000,18,1,0.13,N,7,172621.664
5,5,35,76000,MORTGAGE,6,PERSONAL,A,10000,18,0,0.13,N,10,158699.245
6,4,27,78000,MORTGAGE,0,HOMEIMPROVEMENT,A,5000,18,0,0.06,N,7,45494.517
5,5,29,79200,MORTGAGE,,HEALTHANDBEAUTY,A,8000,18,0,0.1,N,9,87497.888
4,1,28,36000,RENT,2,HEALTHANDBEAUTY,A,12000,18,1,0.33,N,10,123146.44
2,2,28,45000,RENT,12,ELECTRONICS,A,12000,18,0,0.27,N,10,116663.66
4,3,31,82000,MORTGAGE,15,HOMEIMPROVEMENT,A,9000,18,0,0.11,N,9,22485.305
5,1,28,25000,RENT,0,FURNITURE,A,3000,18,0,0.12,N,6,190615.449
5,4,29,84000,OWN,13,PERSONAL,A,6000,18,0,0.07,N,5,74992.249
4,3,27,37404,OWN,,HOMEIMPROVEMENT,A,6000,18,0,0.16,N,6,89708.59
8,2,30,85000,MORTGAGE,14,MEDICAL,A,6000,18,0,0.07,N,8,185706.835
2,3,28,89602,MORTGAGE,4,HEALTHANDBEAUTY,A,4800,18,0,0.05,N,8,89908.395
2,3,33,90000,MORTGAGE,12,PERSONAL,A,6000,18,0,0.07,N,7,136741.386
5,1,27,93000,MORTGAGE,11,HOMEIMPROVEMENT,A,7000,18,0,0.08,N,8,187944.529
2,1,32,93000,MORTGAGE,0,FURNITURE,A,10000,18,0,0.11,N,10,149176.075
1,2,31,94000,MORTGAGE,15,PERSONAL,A,3000,18,0,0.03,N,10,138265.78
1,3,32,95000,MORTGAGE,12,ELECTRONICS,A,9000,18,0,0.09,N,7,106306.551
7,1,30,96000,MORTGAGE,14,HEALTHANDBEAUTY,A,6000,18,0,0.06,N,7,181826.919
3,3,29,96000,MORTGAGE,1,FURNITURE,A,11200,18,0,0.12,N,9,157766.792
2,4,35,97500,MORTGAGE,19,MEDICAL,A,8000,18,0,0.08,N,9,127319.246
2,3,28,98400,MORTGAGE,12,PERSONAL,A,1500,18,0,0.02,N,5,26183.051
7,5,29,99000,MORTGAGE,13,PERSONAL,A,4500,18,0,0.05,N,9,132989.205
1,4,28,99996,MORTGAGE,6,HEALTHANDBEAUTY,A,10000,18,0,0.1,N,8,173795.976
4,5,31,100000,MORTGAGE,1,HEALTHANDBEAUTY,A,12000,18,0,0.12,N,7,186505.333
7,3,31,100000,MORTGAGE,2,MEDICAL,A,5000,18,0,0.05,N,8,34474.014
3,5,32,80000,RENT,4,HOMEIMPROVEMENT,A,14000,18,0,0.17,N,9,141806.283
6,3,32,100000,MORTGAGE,17,MEDICAL,A,4500,18,0,0.04,N,10,198294.551
5,1,31,100000,MORTGAGE,10,MEDICAL,A,9950,18,0,0.1,N,7,194780.639
5,4,29,85000,RENT,3,FURNITURE,A,14000,18,0,0.16,N,5,172881.652
8,1,28,100000,MORTGAGE,12,PERSONAL,A,10000,18,0,0.1,N,8,147339.546
8,5,28,103000,MORTGAGE,2,ELECTRONICS,A,5000,18,0,0.05,N,5,48264.961
6,1,34,103000,MORTGAGE,5,HEALTHANDBEAUTY,A,3525,18,0,0.03,N,8,91479.857
2,5,34,105000,MORTGAGE,2,HOMEIMPROVEMENT,A,5000,18,0,0.05,N,7,50431.904
7,1,35,110000,MORTGAGE,7,ELECTRONICS,A,10200,18,0,0.09,N,6,106384.75
3,5,32,112445,MORTGAGE,4,FURNITURE,A,6000,18,0,0.05,N,10,150998.762
6,5,30,114000,MORTGAGE,13,FURNITURE,A,9975,18,0,0.09,N,10,100576.122
4,4,33,115000,MORTGAGE,1,FURNITURE,A,16800,18,0,0.15,N,6,110596.552
2,1,29,35000,RENT,12,FURNITURE,A,1800,18,0,0.05,N,7,41250.195
6,4,28,120000,MORTGAGE,3,MEDICAL,A,14500,18,0,0.12,N,8,16593.456
4,5,29,120000,MORTGAGE,8,FURNITURE,A,5000,18,0,0.04,N,9,69100.959
2,3,28,120000,MORTGAGE,12,ELECTRONICS,A,10000,18,0,0.08,N,6,154818.507
6,1,30,120000,MORTGAGE,12,ELECTRONICS,A,6000,18,0,0.05,N,9,83965.586
7,3,30,122000,MORTGAGE,11,HOMEIMPROVEMENT,A,11200,18,0,0.09,N,9,174968.311
7,5,29,124000,MORTGAGE,11,HOMEIMPROVEMENT,A,2000,18,0,0.02,N,7,31155.473
2,2,27,24000,OWN,0,HEALTHANDBEAUTY,A,8500,18,0,0.35,N,6,51024.735
4,1,33,126000,MORTGAGE,17,HOMEIMPROVEMENT,A,9500,18,0,0.08,N,7,185177.44
4,1,32,130000,MORTGAGE,12,MEDICAL,A,16500,18,0,0.13,N,8,125851.892
5,3,33,130000,MORTGAGE,7,PERSONAL,A,2400,18,0,0.02,N,7,30729.784
2,4,34,135000,MORTGAGE,2,PERSONAL,A,15000,18,0,0.11,N,6,108026.359
5,4,28,135000,MORTGAGE,0,MEDICAL,A,14400,18,0,0.11,N,8,91861.369
6,1,34,135600,MORTGAGE,10,ELECTRONICS,A,1000,18,0,0.01,N,7,81960.917
7,4,32,140000,MORTGAGE,9,ELECTRONICS,A,11000,18,0,0.08,N,8,140173.125
8,1,27,140004,MORTGAGE,11,HEALTHANDBEAUTY,A,9800,18,0,0.07,N,6,190635.426
3,4,27,145986,MORTGAGE,2,MEDICAL,A,5500,18,0,0.04,N,6,47694.529
6,3,29,150000,MORTGAGE,14,HEALTHANDBEAUTY,A,12000,18,0,0.08,N,9,124544.545
9,3,31,155000,MORTGAGE,5,HOMEIMPROVEMENT,A,7000,18,0,0.05,N,5,23243.299
3,5,28,266000,MORTGAGE,12,PERSONAL,A,9000,18,0,0.03,N,10,35957.818
7,3,29,480000,MORTGAGE,6,MEDICAL,A,6500,18,0,0.01,N,6,163810.316
1,3,29,35000,RENT,12,FURNITURE,A,1800,18,0,0.05,N,5,174633.515
4,4,31,34000,RENT,3,ELECTRONICS,A,5000,18,0,0.15,N,7,46081.548
6,2,35,65000,MORTGAGE,,FURNITURE,A,6500,18,0,0.1,N,7,167394.754
6,5,27,49200,MORTGAGE,4,HOMEIMPROVEMENT,A,2500,18,0,0.05,N,10,46342.787
6,1,33,72000,MORTGAGE,6,HEALTHANDBEAUTY,A,4250,18,0,0.06,N,5,129937.72
8,4,35,30000,RENT,0,MEDICAL,A,6475,18,0,0.22,N,6,72581.346
8,3,30,96000,MORTGAGE,14,HOMEIMPROVEMENT,A,6000,18,0,0.06,N,6,189182.344
6,1,33,35000,MORTGAGE,2,ELECTRONICS,A,6000,18,0,0.17,N,10,158829.65
8,4,32,48000,MORTGAGE,8,FURNITURE,A,5200,18,0,0.11,N,5,134223.265
3,2,28,33600,MORTGAGE,12,MEDICAL,A,3000,18,0,0.09,N,5,78185.448
7,2,29,53000,RENT,0,PERSONAL,A,5000,18,0,0.09,N,5,52503.721
4,5,31,82000,MORTGAGE,15,FURNITURE,A,9000,18,0,0.11,N,10,137376.466
5,3,27,62400,MORTGAGE,12,MEDICAL,A,12000,18,0,0.19,N,6,77743.946
8,5,28,30000,RENT,2,FURNITURE,A,12000,18,1,0.4,N,6,45533.132
8,4,29,24960,RENT,13,FURNITURE,A,4000,18,0,0.16,N,10,129137.483
2,3,29,48000,MORTGAGE,8,MEDICAL,A,4500,18,0,0.09,N,7,79325.331
8,4,33,63996,MORTGAGE,15,ELECTRONICS,A,3200,18,0,0.05,N,8,162552.986
4,5,29,48712,MORTGAGE,13,HEALTHANDBEAUTY,A,11050,18,0,0.23,N,6,195425.894
1,5,28,99996,MORTGAGE,6,HEALTHANDBEAUTY,A,10000,18,0,0.1,N,9,14120.475
8,2,34,135000,MORTGAGE,2,MEDICAL,A,15000,18,0,0.11,N,6,53480.89
9,3,29,79200,MORTGAGE,,FURNITURE,A,8000,18,0,0.1,N,5,11485.467
8,1,29,480000,MORTGAGE,6,FURNITURE,A,6500,18,0,0.01,N,9,92637.437
6,1,29,40000,OWN,0,MEDICAL,A,5000,18,0,0.13,N,5,64608.247
3,2,27,72000,MORTGAGE,6,ELECTRONICS,A,6000,18,0,0.08,N,6,180109.062
9,5,37,200000,MORTGAGE,2,FURNITURE,A,6000,18,0,0.03,N,14,29173.461
9,3,36,14400,OWN,7,FURNITURE,A,7000,18,1,0.49,N,16,34355.737
2,2,36,16908,MORTGAGE,,MEDICAL,A,3000,18,1,0.18,N,11,158761.147
9,4,39,17760,OWN,0,MEDICAL,A,4375,18,1,0.25,N,17,61416.246
5,2,47,18000,MORTGAGE,,PERSONAL,A,3000,18,1,0.17,N,12,140342.486
1,1,37,44000,RENT,14,ELECTRONICS,A,1000,18,0,0.02,N,13,37091.317
4,3,36,52500,RENT,,HOMEIMPROVEMENT,A,2250,18,0,0.04,N,14,160513.229
2,1,47,33600,MORTGAGE,12,PERSONAL,A,10000,18,0,0.3,N,12,175093.547
2,4,41,69350,RENT,5,ELECTRONICS,A,10800,18,0,0.16,N,13,12151.985
3,1,36,85000,RENT,3,MEDICAL,A,3825,18,0,0.04,N,15,118408.432
5,5,42,39996,MORTGAGE,2,HOMEIMPROVEMENT,A,2500,18,0,0.06,N,12,65280.805
8,5,39,40000,OWN,4,HOMEIMPROVEMENT,A,15000,18,0,0.38,N,13,41862.401
8,3,43,67000,RENT,0,MEDICAL,A,4500,18,0,0.07,N,13,198681.938
1,1,36,40500,MORTGAGE,5,HEALTHANDBEAUTY,A,7475,18,0,0.18,N,13,60811.687
4,1,47,28500,RENT,2,ELECTRONICS,A,5000,18,0,0.18,N,15,6570.033
9,2,41,30000,RENT,3,MEDICAL,A,8875,18,0,0.3,N,15,169107.125
6,2,41,60000,RENT,6,PERSONAL,A,5000,18,0,0.08,N,17,69638.053
2,1,36,46000,MORTGAGE,3,HEALTHANDBEAUTY,A,8000,18,0,0.17,N,15,15864.464
8,5,39,48000,MORTGAGE,,FURNITURE,A,3000,18,0,0.06,N,11,111581.168
8,2,43,48000,MORTGAGE,7,HEALTHANDBEAUTY,A,4500,18,0,0.09,N,14,165908.289
4,2,44,43200,RENT,,MEDICAL,A,6000,18,0,0.14,N,11,48015.285
7,5,40,44000,RENT,9,MEDICAL,A,6200,18,0,0.14,N,17,146950.829
6,1,37,53532,MORTGAGE,12,FURNITURE,A,4000,18,0,0.07,N,11,123158.392
1,1,40,54000,MORTGAGE,19,PERSONAL,A,5000,18,0,0.09,N,13,35588.14
4,5,39,55000,MORTGAGE,8,PERSONAL,A,10000,18,0,0.18,N,16,126271.649
3,2,38,55000,MORTGAGE,16,PERSONAL,A,6000,18,0,0.11,N,14,127758.202
9,5,43,45000,RENT,5,ELECTRONICS,A,7000,18,0,0.16,N,12,4970.418
5,2,42,60000,MORTGAGE,1,MEDICAL,A,8000,18,0,0.13,N,13,114611.697
5,3,40,60000,MORTGAGE,2,HOMEIMPROVEMENT,A,14400,18,0,0.24,N,12,108848.077
5,1,36,70000,MORTGAGE,6,FURNITURE,A,6000,18,0,0.09,N,16,43896.765
